date time,[Input]ObservationPoint_PMP_KGM-O-11860/Water level (op),[SP]Control Group PMP_KGM-O-11860/Interval Rule,[Input]ObservationPoint_PMP_KGM-O-11730/Water level (op),[SP]Control Group PMP_KGM-O-11730/Interval Rule,[Input]ObservationPoint_KST-O-17680/Water level (op),[SP]Control Group KST-O-17680/Interval Rule,[Input]ObservationPoint_KST-O-17750/Water level (op),[Input]ObservationPoint_KST-O-17780/Water level (op),[SP]Control Group KST-O-17750/Interval Rule,Control Group KST-O-17750/rlCalamiteit,[Input]ObservationPoint_KST-O-17660/Water level (op),[SP]Control Group KST-O-17660/Interval Rule,Control Group KST-O-17700/Time Rule,Control Group KST-O-17800/Time Rule,Control Group KST-O-17690/Time Rule,Control Group KST-O-17760/Time Rule,Control Group KST-O-17710/Time Rule,Control Group KST-O-17740/Time Rule,Control Group KST-O-17670/Time Rule,Control Group KST-O-17770/Time Rule,Control Group KST-O-17780/Time Rule,Control Group KST-O-17820/Time Rule,Control Group KST-O-17790/Time Rule,Control Group KST-O-17810/Time Rule,[Output]PMP_KGM-O-11860/Capacity (p),[Status]Control Group PMP_KGM-O-11860/Interval Rule,[Output]PMP_KGM-O-11730/Capacity (p),[Status]Control Group PMP_KGM-O-11730/Interval Rule,[Output]KST-O-17680/Crest level (s),[Status]Control Group KST-O-17680/Interval Rule,[Output]KST-O-17750/Crest level (s),[Status]Control Group KST-O-17750/h>-2.5?,[Status]Control Group KST-O-17750/Interval Rule,[Output]KST-O-17660/Crest level (s),[Status]Control Group KST-O-17660/Interval Rule,[Output]KST-O-17700/Crest level (s),[Output]KST-O-17800/Crest level (s),[Output]KST-O-17690/Crest level (s),[Output]KST-O-17760/Crest level (s),[Output]KST-O-17710/Crest level (s),[Output]KST-O-17740/Crest level (s),[Output]KST-O-17670/Crest level (s),[Output]KST-O-17770/Crest level (s),[Output]KST-O-17780/Crest level (s),[Output]KST-O-17820/Crest level (s),[Output]KST-O-17790/Crest level (s),[Output]KST-O-17810/Crest level (s),[StandardCondition]Control Group KST-O-17750/h>-2.5?_isActive,Interval Rule_unitDelay_isActive,[IntervalRule]Control Group PMP_KGM-O-11860/Interval Rule_isActive,[IntervalRule]Control Group PMP_KGM-O-11730/Interval Rule_isActive,[IntervalRule]Control Group KST-O-17680/Interval Rule_isActive,[IntervalRule]Control Group KST-O-17750/Interval Rule_isActive,[TimeRule]Control Group KST-O-17750/rlCalamiteit_isActive,[IntervalRule]Control Group KST-O-17660/Interval Rule_isActive,[TimeRule]Control Group KST-O-17700/Time Rule_isActive,[TimeRule]Control Group KST-O-17800/Time Rule_isActive,[TimeRule]Control Group KST-O-17690/Time Rule_isActive,[TimeRule]Control Group KST-O-17760/Time Rule_isActive,[TimeRule]Control Group KST-O-17710/Time Rule_isActive,[TimeRule]Control Group KST-O-17740/Time Rule_isActive,[TimeRule]Control Group KST-O-17670/Time Rule_isActive,[TimeRule]Control Group KST-O-17770/Time Rule_isActive,[TimeRule]Control Group KST-O-17780/Time Rule_isActive,[TimeRule]Control Group KST-O-17820/Time Rule_isActive,[TimeRule]Control Group KST-O-17790/Time Rule_isActive,[TimeRule]Control Group KST-O-17810/Time Rule_isActive
1951-01-01 00:00:00,-3.93,0,-4.8,0,-2.59,0,-4.066,-3.21,0,-2,-1.21,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0.2167,,5.3333,,-2.24,,-4.49,,,-2.03,,-2.94,-3.22,-2.47,-2.74,-3.11,-2.13,-0.45,-2.76,-3.94,-3.6,-3.47,-2.81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 00:10:00,-3.62633938051,0,-4.27053729004,0,-1.45671535691,0,-4.32620547294,-4.24743951767,0,-2,-1.01328838327,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.64,-1,-3.89,0,-1,-1.43,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 00:20:00,-3.61414223231,0,-4.13358922889,0,-1.30195760484,0,-4.37451361068,-4.22739249432,0,-2,-0.939161594007,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 00:30:00,-3.61644488421,0,-4.11980007674,0,-1.2480262636,0,-4.17083844068,-4.11918633854,0,-2,-0.948727152383,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 00:40:00,-3.61833782764,0,-4.09700355848,0,-1.23601908477,0,-4.05781537475,-4.01672863605,0,-2,-0.929947466074,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 00:50:00,-3.61992484294,0,-4.04098129089,0,-1.22711828468,0,-4.02008560324,-3.97613314597,0,-2,-0.915241224174,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 01:00:00,-3.62127680416,0,-3.97614299505,0,-1.22294529137,0,-4.00091106719,-3.95492078021,0,-2,-0.908733891388,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 01:10:00,-3.6224435188,0,-3.94663257274,0,-1.22349252784,0,-3.94395090171,-3.91110858294,0,-2,-0.89680707299,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 01:20:00,-3.62346018173,0,-3.92046461353,0,-1.23381911992,0,-3.88586963799,-3.86052732564,0,-2,-0.888055616498,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 01:30:00,-3.62434822053,0,-3.87205817571,0,-1.23010216158,0,-3.86208705131,-3.83795994775,0,-2,-0.878129658492,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 01:40:00,-3.6251396148,0,-3.83309844475,0,-1.23467364956,0,-3.83662094394,-3.81386113299,0,-2,-0.868955369844,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 01:50:00,-3.62584794477,0,-3.80457193434,0,-1.23923286222,0,-3.78809541921,-3.77156818486,0,-2,-0.860480183242,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 02:00:00,-3.62648659526,0,-3.77135489931,0,-1.24341133489,0,-3.75281096134,-3.73800848203,0,-2,-0.853346857572,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 02:10:00,-3.62706534781,0,-3.7343318461,0,-1.24798940512,0,-3.72540294058,-3.71196571126,0,-2,-0.845818909306,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 02:20:00,-3.62759236093,0,-3.703862314,0,-1.25267818994,0,-3.69207630893,-3.68057848768,0,-2,-0.839742021406,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 02:30:00,-3.62807472197,0,-3.67398497672,0,-1.25740895248,0,-3.65828247708,-3.6486255802,0,-2,-0.833561722437,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 02:40:00,-3.62851805799,0,-3.6429579525,0,-1.26221160979,0,-3.62889485644,-3.62041258904,0,-2,-0.828140305027,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 02:50:00,-3.62885364963,0,-3.61425798226,0,-1.26704167305,0,-3.60025863576,-3.59280138158,0,-2,-0.823077485671,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 03:00:00,-3.6255777195,0,-3.58782431013,0,-1.27180213461,0,-3.57168795066,-3.56529385131,0,-2,-0.818364416397,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 03:10:00,-3.61221670577,0,-3.56210042822,0,-1.27645203963,0,-3.54584771469,-3.54022730327,0,-2,-0.814242387909,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 03:20:00,-3.5841483292,0,-3.53740933609,0,-1.28096048665,0,-3.5218694575,-3.51686376945,0,-2,-0.810222975231,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 03:30:00,-3.54064697821,0,-3.5133976773,0,-1.28524149738,0,-3.49857817256,-3.49403416954,0,-2,-0.80690332839,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 03:40:00,-3.50389651887,0,-3.49066922083,0,-1.28927354065,0,-3.4750858719,-3.47110474326,0,-2,-0.803546629171,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 03:50:00,-3.47662538253,0,-3.46727424887,0,-1.29301847684,0,-3.45284221332,-3.44924517669,0,-2,-0.800844660483,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 04:00:00,-3.45237545324,0,-3.44486481079,0,-1.2964737512,0,-3.43035821149,-3.4271253484,0,-2,-0.798119473174,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 04:10:00,-3.42942681812,0,-3.4224103207,0,-1.29972190044,0,-3.40821893276,-3.40527388692,0,-2,-0.79584735884,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 04:20:00,-3.40676743227,0,-3.40067085794,0,-1.30274009565,0,-3.38644661879,-3.38378358765,0,-2,-0.793723753575,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 04:30:00,-3.3846722675,0,-3.37884481386,0,-1.30555772677,0,-3.36526613107,-3.36286438577,0,-2,-0.791766597191,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 04:40:00,-3.3625984118,0,-3.3583773328,0,-1.30816624946,0,-3.3441832904,-3.34200987785,0,-2,-0.790151249733,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 04:50:00,-3.34197958355,0,-3.33742220364,0,-1.3105725876,0,-3.32426584936,-3.32226061051,0,-2,-0.788487618197,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 05:00:00,-3.32144946171,0,-3.31740368508,0,-1.31279175083,0,-3.30439727683,-3.30249762345,0,-2,-0.787511951437,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 05:10:00,-3.30148988253,0,-3.29733698601,0,-1.31485768727,0,-3.28467772325,-3.28291140681,0,-2,-0.786185018192,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 05:20:00,-3.28135728118,0,-3.27810627201,0,-1.31679829006,0,-3.26539960266,-3.26375570585,0,-2,-0.78535296246,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 05:30:00,-3.26229067138,0,-3.25844956062,0,-1.3186629504,0,-3.24675769663,-3.24516571088,0,-2,-0.784509052884,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 05:40:00,-3.24272298694,0,-3.23991341736,0,-1.32044446086,0,-3.2285692737,-3.22691133748,0,-2,-0.783752609015,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 05:50:00,-3.22430428577,0,-3.22128072518,0,-1.32213395141,0,-3.21161280533,-3.20979793149,0,-2,-0.78326925045,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 06:00:00,-3.20604515917,0,-3.20413360548,0,-1.32369960816,0,-3.19509571163,-3.19311806602,0,-2,-0.782684676062,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 06:10:00,-3.18940512548,0,-3.18714564271,0,-1.3251413285,0,-3.17959748469,-3.17747714872,0,-2,-0.782360477374,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 06:20:00,-3.17310201003,0,-3.17168400059,0,-1.32649046278,0,-3.16469231852,-3.16245621794,0,-2,-0.781989949258,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 06:30:00,-3.1582487477,0,-3.15646812184,0,-1.32776709188,0,-3.15074763949,-3.14840935268,0,-2,-0.781770445296,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 06:40:00,-3.14371398783,0,-3.14270484842,0,-1.32898046722,0,-3.13734702659,-3.13490540567,0,-2,-0.781542755246,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 06:50:00,-3.1305611774,0,-3.12915973565,0,-1.33018424292,0,-3.12475577678,-3.1222194031,0,-2,-0.781415953418,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 07:00:00,-3.11769092031,0,-3.11682896101,0,-1.33137019299,0,-3.11258639437,-3.11000996187,0,-2,-0.78131528501,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 07:10:00,-3.1058218856,0,-3.10462903082,0,-1.33248713467,0,-3.10105367338,-3.09845870466,0,-2,-0.781235003025,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 07:20:00,-3.09410533281,0,-3.09336659156,0,-1.33351149672,0,-3.08985687857,-3.08730976233,0,-2,-0.78116892914,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-01 07:30:00,-3.0832075079,0,-3.08216622327,0,-1.33449868084,0,-3.07909711942,-3.07655970993,0,-2,-0.781119525565,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-3.49,0,-1,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
