date time,[Input]measUpSW-S570/Water level (op),[SP]Control group of SW-S570/CTR_SW-S570,[Output]SW-S570/Crest level (s),[Status]Control group of SW-S570/CTR_SW-S570,[IntervalRule]Control group of SW-S570/CTR_SW-S570_isActive
2017-06-18 03:00:00,-0.15937788802,-99,-25.02,1,1
2017-06-18 04:00:00,-0.140154021048,-99,-24.84,1,1
2017-06-18 05:00:00,-0.130210200634,-99,-24.66,1,1
2017-06-18 06:00:00,-0.140464747708,-99,-24.48,1,1
2017-06-18 07:00:00,-0.149991983646,-99,-24.3,1,1
2017-06-18 08:00:00,-0.160111201838,-99,-24.12,1,1
2017-06-18 09:00:00,-0.14966030988,-99,-23.94,1,1
2017-06-18 10:00:00,-0.150041425768,-99,-23.76,1,1
2017-06-18 11:00:00,-0.150037982322,-99,-23.58,1,1
2017-06-18 12:00:00,-0.150024853945,-99,-23.4,1,1
2017-06-18 13:00:00,-0.160039002318,-99,-23.22,1,1
2017-06-18 14:00:00,-0.170070057544,-99,-23.04,1,1
2017-06-18 15:00:00,-0.159780000572,-99,-22.86,1,1
2017-06-18 16:00:00,-0.139862906505,-99,-22.68,1,1
2017-06-18 17:00:00,-0.129978452927,-99,-22.5,1,1
2017-06-18 18:00:00,-0.120028029873,-99,-22.32,1,1
2017-06-18 19:00:00,-0.120177273981,-99,-22.14,1,1
2017-06-18 20:00:00,-0.120049083168,-99,-21.96,1,1
2017-06-18 21:00:00,-0.120044143848,-99,-21.78,1,1
2017-06-18 22:00:00,-0.130123318419,-99,-21.6,1,1
2017-06-18 23:00:00,-0.140062575592,-99,-21.42,1,1
2017-06-19 00:00:00,-0.150026834804,-99,-21.24,1,1
2017-06-19 01:00:00,-0.170014785142,-99,-21.06,1,1
2017-06-19 02:00:00,-0.200007002687,-99,-20.88,1,1
2017-06-19 03:00:00,-0.219928683167,-99,-20.7,1,1
2017-06-19 04:00:00,-0.219762195429,-99,-20.52,1,1
2017-06-19 05:00:00,-0.209554790146,-99,-20.34,1,1
2017-06-19 06:00:00,-0.179943871452,-99,-20.16,1,1
2017-06-19 07:00:00,-0.170173210232,-99,-19.98,1,1
2017-06-19 08:00:00,-0.150049000415,-99,-19.8,1,1
2017-06-19 09:00:00,-0.150219793001,-99,-19.62,1,1
2017-06-19 10:00:00,-0.150070522205,-99,-19.44,1,1
2017-06-19 11:00:00,-0.150091494387,-99,-19.26,1,1
2017-06-19 12:00:00,-0.150021038847,-99,-19.08,1,1
2017-06-19 13:00:00,-0.16015095224,-99,-18.9,1,1
2017-06-19 14:00:00,-0.170026845505,-99,-18.72,1,1
2017-06-19 15:00:00,-0.169882566564,-99,-18.54,1,1
2017-06-19 16:00:00,-0.149789916151,-99,-18.36,1,1
2017-06-19 17:00:00,-0.139991112041,-99,-18.18,1,1
2017-06-19 18:00:00,-0.130004687289,-99,-18,1,1
2017-06-19 19:00:00,-0.120093646698,-99,-17.82,1,1
2017-06-19 20:00:00,-0.109999355636,-99,-17.64,1,1
2017-06-19 21:00:00,-0.100000978932,-99,-17.46,1,1
2017-06-19 22:00:00,-0.100106319741,-99,-17.28,1,1
2017-06-19 23:00:00,-0.120357820526,-99,-17.1,1,1
2017-06-20 00:00:00,-0.149981559792,-99,-16.92,1,1
2017-06-20 01:00:00,-0.179892427092,-99,-16.74,1,1
2017-06-20 02:00:00,-0.189811385864,-99,-16.56,1,1
2017-06-20 03:00:00,-0.189745852936,-99,-16.38,1,1
2017-06-20 04:00:00,-0.169701167862,-99,-16.2,1,1
2017-06-20 05:00:00,-0.160066459112,-99,-16.02,1,1
2017-06-20 06:00:00,-0.160051169473,-99,-15.84,1,1
2017-06-20 07:00:00,-0.150025763715,-99,-15.66,1,1
2017-06-20 08:00:00,-0.139973710614,-99,-15.48,1,1
2017-06-20 09:00:00,-0.160355187188,-99,-15.3,1,1
2017-06-20 10:00:00,-0.149796408636,-99,-15.12,1,1
2017-06-20 11:00:00,-0.150044013351,-99,-14.94,1,1
2017-06-20 12:00:00,-0.160064792606,-99,-14.76,1,1
2017-06-20 13:00:00,-0.160180050913,-99,-14.58,1,1
2017-06-20 14:00:00,-0.180067634655,-99,-14.4,1,1
2017-06-20 15:00:00,-0.179730050621,-99,-14.22,1,1
2017-06-20 16:00:00,-0.159696504557,-99,-14.04,1,1
2017-06-20 17:00:00,-0.160011879045,-99,-13.86,1,1
2017-06-20 18:00:00,-0.180259324604,-99,-13.68,1,1
2017-06-20 19:00:00,-0.210323000024,-99,-13.5,1,1
2017-06-20 20:00:00,-0.219814924004,-99,-13.32,1,1
2017-06-20 21:00:00,-0.199384700959,-99,-13.14,1,1
2017-06-20 22:00:00,-0.179997470378,-99,-12.96,1,1
2017-06-20 23:00:00,-0.170175789449,-99,-12.78,1,1
2017-06-21 00:00:00,-0.200582802054,-99,-12.6,1,1
2017-06-21 01:00:00,-0.230228302074,-99,-12.42,1,1
2017-06-21 02:00:00,-0.239845377192,-99,-12.24,1,1
2017-06-21 03:00:00,-0.229555909787,-99,-12.06,1,1
2017-06-21 04:00:00,-0.209880111578,-99,-11.88,1,1
2017-06-21 05:00:00,-0.210285043979,-99,-11.7,1,1
2017-06-21 06:00:00,-0.220238499334,-99,-11.52,1,1
2017-06-21 07:00:00,-0.220041182577,-99,-11.34,1,1
2017-06-21 08:00:00,-0.230155634473,-99,-11.16,1,1
2017-06-21 09:00:00,-0.229919863896,-99,-10.98,1,1
2017-06-21 10:00:00,-0.229971560442,-99,-10.8,1,1
2017-06-21 11:00:00,-0.240022536649,-99,-10.62,1,1
2017-06-21 12:00:00,-0.239953465019,-99,-10.44,1,1
2017-06-21 13:00:00,-0.219753466679,-99,-10.26,1,1
2017-06-21 14:00:00,-0.190010312587,-99,-10.08,1,1
2017-06-21 15:00:00,-0.180137357995,-99,-9.9,1,1
2017-06-21 16:00:00,-0.180186114042,-99,-9.72,1,1
2017-06-21 17:00:00,-0.190362647405,-99,-9.54,1,1
2017-06-21 18:00:00,-0.200086284915,-99,-9.36,1,1
2017-06-21 19:00:00,-0.19984381801,-99,-9.18,1,1
2017-06-21 20:00:00,-0.169768149068,-99,-9,1,1
2017-06-21 21:00:00,-0.160027660355,-99,-8.82,1,1
2017-06-21 22:00:00,-0.170208472122,-99,-8.64,1,1
2017-06-21 23:00:00,-0.200698891154,-99,-8.46,1,1
2017-06-22 00:00:00,-0.209832711556,-99,-8.28,1,1
2017-06-22 01:00:00,-0.209766787184,-99,-8.1,1,1
2017-06-22 02:00:00,-0.209947174219,-99,-7.92,1,1
2017-06-22 03:00:00,-0.240533612523,-99,-7.74,1,1
2017-06-22 04:00:00,-0.269861202916,-99,-7.56,1,1
2017-06-22 05:00:00,-0.259586207271,-99,-7.38,1,1
2017-06-22 06:00:00,-0.219474716398,-99,-7.2,1,1
2017-06-22 07:00:00,-0.210037887598,-99,-7.02,1,1
2017-06-22 08:00:00,-0.220291367554,-99,-6.84,1,1
2017-06-22 09:00:00,-0.240614795642,-99,-6.66,1,1
2017-06-22 10:00:00,-0.20951557196,-99,-6.48,1,1
2017-06-22 11:00:00,-0.149374282229,-99,-6.3,1,1
2017-06-22 12:00:00,-0.100593868944,-99,-6.12,1,1
2017-06-22 13:00:00,-0.0703473557498,-99,-5.94,1,1
2017-06-22 14:00:00,-0.0803939967965,-99,-5.76,1,1
2017-06-22 15:00:00,-0.0900142968799,-99,-5.58,1,1
2017-06-22 16:00:00,-0.0898018638766,-99,-5.4,1,1
2017-06-22 17:00:00,-0.0794915385103,-99,-5.22,1,1
2017-06-22 18:00:00,-0.0500427797588,-99,-5.04,1,1
2017-06-22 19:00:00,-0.0604616053604,-99,-4.86,1,1
2017-06-22 20:00:00,-0.0701054737741,-99,-4.68,1,1
2017-06-22 21:00:00,-0.0498377738481,-99,-4.5,1,1
2017-06-22 22:00:00,0.00969577306071,-99,-4.32,1,1
2017-06-22 23:00:00,0.0790769025383,-99,-4.14,1,1
2017-06-23 00:00:00,0.109279522074,-99,-4.05,1,1
2017-06-23 01:00:00,0.109914878084,-99,-4.05,1,1
2017-06-23 02:00:00,0.079930635044,-99,-4.05,1,1
2017-06-23 03:00:00,0.0309231631588,-99,-4.05,1,1
2017-06-23 04:00:00,-0.018626843328,-99,-4.05,1,1
2017-06-23 05:00:00,-0.0591925426331,-99,-4.05,1,1
2017-06-23 06:00:00,-0.0795161914192,-99,-4.05,1,1
2017-06-23 07:00:00,-0.0999138936645,-99,-4.05,1,1
2017-06-23 08:00:00,-0.0998435754338,-99,-4.05,1,1
2017-06-23 09:00:00,-0.0901415031396,-99,-4.05,1,1
2017-06-23 10:00:00,-0.0802961357021,-99,-4.05,1,1
2017-06-23 11:00:00,-0.0600138560662,-99,-4.05,1,1
2017-06-23 12:00:00,-0.0401301400562,-99,-4.05,1,1
2017-06-23 13:00:00,-0.0301178721707,-99,-4.05,1,1
2017-06-23 14:00:00,-0.0200745733003,-99,-4.05,1,1
2017-06-23 15:00:00,-0.0100902289084,-99,-4.05,1,1
2017-06-23 16:00:00,0.0199969336181,-99,-4.05,1,1
2017-06-23 17:00:00,0.0398311436592,-99,-4.05,1,1
2017-06-23 18:00:00,0.0296945743702,-99,-4.05,1,1
2017-06-23 19:00:00,-0.01059795452,-99,-4.05,1,1
2017-06-23 20:00:00,-0.038918640776,-99,-4.05,1,1
2017-06-23 21:00:00,-0.059585806885,-99,-4.05,1,1
2017-06-23 22:00:00,-0.0999392203467,-99,-4.05,1,1
2017-06-23 23:00:00,-0.141477412121,-99,-4.05,1,1
2017-06-24 00:00:00,-0.159546168126,-99,-4.05,1,1
2017-06-24 01:00:00,-0.159877648513,-99,-4.05,1,1
2017-06-24 02:00:00,-0.11969474143,-99,-4.05,1,1
2017-06-24 03:00:00,-0.0907433888431,-99,-4.05,1,1
2017-06-24 04:00:00,-0.080408888064,-99,-4.05,1,1
2017-06-24 05:00:00,-0.100719061177,-99,-4.05,1,1
2017-06-24 06:00:00,-0.109564472631,-99,-4.05,1,1
2017-06-24 07:00:00,-0.10971484038,-99,-4.05,1,1
2017-06-24 08:00:00,-0.119818329971,-99,-4.05,1,1
2017-06-24 09:00:00,-0.119815116168,-99,-4.05,1,1
2017-06-24 10:00:00,-0.0894754548375,-99,-4.05,1,1
2017-06-24 11:00:00,-0.029964354996,-99,-4.05,1,1
2017-06-24 12:00:00,-0.0205405352148,-99,-4.05,1,1
2017-06-24 13:00:00,-0.0199754407193,-99,-4.05,1,1
2017-06-24 14:00:00,-0.0402805266535,-99,-4.05,1,1
2017-06-24 15:00:00,-0.0496500776738,-99,-4.05,1,1
2017-06-24 16:00:00,-0.0295997570092,-99,-4.05,1,1
2017-06-24 17:00:00,-0.00986571180819,-99,-4.05,1,1
2017-06-24 18:00:00,-0.0301034052712,-99,-4.05,1,1
2017-06-24 19:00:00,-0.0688056245905,-99,-4.05,1,1
2017-06-24 20:00:00,-0.118983209958,-99,-4.05,1,1
2017-06-24 21:00:00,-0.149375696023,-99,-4.05,1,1
2017-06-24 22:00:00,-0.159669454533,-99,-4.05,1,1
2017-06-24 23:00:00,-0.15989371937,-99,-4.05,1,1
2017-06-25 00:00:00,-0.149894322497,-99,-4.05,1,1
2017-06-25 01:00:00,-0.150201538483,-99,-4.05,1,1
2017-06-25 02:00:00,-0.139859922895,-99,-4.05,1,1
2017-06-25 03:00:00,-0.129960165595,-99,-4.05,1,1
2017-06-25 04:00:00,-0.0897151822926,-99,-4.05,1,1
2017-06-25 05:00:00,-0.050196231152,-99,-4.05,1,1
2017-06-25 06:00:00,-0.00876777602001,-99,-4.05,1,1
2017-06-25 07:00:00,-0.0203586291967,-99,-4.05,1,1
2017-06-25 08:00:00,-0.0600380879911,-99,-4.05,1,1
2017-06-25 09:00:00,-0.0995023934589,-99,-4.05,1,1
2017-06-25 10:00:00,-0.0795582501336,-99,-4.05,1,1
2017-06-25 11:00:00,-0.0293654225563,-99,-4.05,1,1
2017-06-25 12:00:00,-0.011129515851,-99,-4.05,1,1
2017-06-25 13:00:00,-0.0407681288253,-99,-4.05,1,1
2017-06-25 14:00:00,-0.0795645583855,-99,-4.05,1,1
2017-06-25 15:00:00,-0.0794632892146,-99,-4.05,1,1
2017-06-25 16:00:00,-0.0291093551973,-99,-4.05,1,1
2017-06-25 17:00:00,0.0198538183419,-99,-4.05,1,1
2017-06-25 18:00:00,0.00862057802784,-99,-4.05,1,1
2017-06-25 19:00:00,-0.0393305163402,-99,-4.05,1,1
2017-06-25 20:00:00,-0.108749587807,-99,-4.05,1,1
2017-06-25 21:00:00,-0.149115126568,-99,-4.05,1,1
2017-06-25 22:00:00,-0.128894469147,-99,-4.05,1,1
2017-06-25 23:00:00,-0.110250670115,-99,-4.05,1,1
2017-06-26 00:00:00,-0.0799541267823,-99,-4.05,1,1
2017-06-26 01:00:00,-0.0604367311824,-99,-4.05,1,1
2017-06-26 02:00:00,-0.0699609016403,-99,-4.05,1,1
2017-06-26 03:00:00,-0.0497551477764,-99,-4.05,1,1
2017-06-26 04:00:00,-0.0400995571149,-99,-4.05,1,1
2017-06-26 05:00:00,-0.0299481086965,-99,-4.05,1,1
2017-06-26 06:00:00,-0.0400902912825,-99,-4.05,1,1
2017-06-26 07:00:00,-0.0598727963466,-99,-4.05,1,1
2017-06-26 08:00:00,-0.0697708057803,-99,-4.05,1,1
2017-06-26 09:00:00,-0.0798305967492,-99,-4.05,1,1
2017-06-26 10:00:00,-0.0798866683736,-99,-4.05,1,1
2017-06-26 11:00:00,-0.0800133333784,-99,-4.05,1,1
2017-06-26 12:00:00,-0.0800662592759,-99,-4.05,1,1
2017-06-26 13:00:00,-0.0801817790082,-99,-4.05,1,1
2017-06-26 14:00:00,-0.0799995093851,-99,-4.05,1,1
2017-06-26 15:00:00,-0.0698140764614,-99,-4.05,1,1
2017-06-26 16:00:00,-0.0700933186175,-99,-4.05,1,1
2017-06-26 17:00:00,-0.0700523863016,-99,-4.05,1,1
2017-06-26 18:00:00,-0.100137679107,-99,-4.05,1,1
2017-06-26 19:00:00,-0.129817684074,-99,-4.05,1,1
2017-06-26 20:00:00,-0.139704382789,-99,-4.05,1,1
2017-06-26 21:00:00,-0.149823330749,-99,-4.05,1,1
2017-06-26 22:00:00,-0.149922009713,-99,-4.05,1,1
2017-06-26 23:00:00,-0.160183431133,-99,-4.05,1,1
2017-06-27 00:00:00,-0.17999223704,-99,-4.05,1,1
2017-06-27 01:00:00,-0.199964931352,-99,-4.05,1,1
2017-06-27 02:00:00,-0.199787435019,-99,-4.05,1,1
2017-06-27 03:00:00,-0.189626536517,-99,-4.05,1,1
2017-06-27 04:00:00,-0.179967261013,-99,-4.05,1,1
2017-06-27 05:00:00,-0.180194171198,-99,-4.05,1,1
2017-06-27 06:00:00,-0.18002550253,-99,-4.05,1,1
2017-06-27 07:00:00,-0.190082580696,-99,-4.05,1,1
2017-06-27 08:00:00,-0.200059553713,-99,-4.05,1,1
2017-06-27 09:00:00,-0.210045129059,-99,-4.05,1,1
2017-06-27 10:00:00,-0.229993517623,-99,-4.05,1,1
2017-06-27 11:00:00,-0.239900858197,-99,-4.05,1,1
2017-06-27 12:00:00,-0.239844234251,-99,-4.05,1,1
2017-06-27 13:00:00,-0.229638863696,-99,-4.05,1,1
2017-06-27 14:00:00,-0.219951042775,-99,-4.05,1,1
2017-06-27 15:00:00,-0.210046990433,-99,-4.05,1,1
2017-06-27 16:00:00,-0.199968452037,-99,-4.05,1,1
2017-06-27 17:00:00,-0.179939942872,-99,-4.05,1,1
2017-06-27 18:00:00,-0.170145507826,-99,-4.05,1,1
2017-06-27 19:00:00,-0.180405858412,-99,-4.05,1,1
2017-06-27 20:00:00,-0.190110811616,-99,-4.05,1,1
2017-06-27 21:00:00,-0.2100446842,-99,-4.05,1,1
2017-06-27 22:00:00,-0.219944102556,-99,-4.05,1,1
2017-06-27 23:00:00,-0.22994601587,-99,-4.05,1,1
2017-06-28 00:00:00,-0.239959190831,-99,-4.05,1,1
2017-06-28 01:00:00,-0.229733168528,-99,-4.05,1,1
2017-06-28 02:00:00,-0.229908220815,-99,-4.05,1,1
2017-06-28 03:00:00,-0.240017399957,-99,-4.05,1,1
2017-06-28 04:00:00,-0.239924409151,-99,-4.05,1,1
2017-06-28 05:00:00,-0.239876900775,-99,-4.05,1,1
2017-06-28 06:00:00,-0.249901220108,-99,-4.05,1,1
2017-06-28 07:00:00,-0.269846700718,-99,-4.05,1,1
2017-06-28 08:00:00,-0.279692888382,-99,-4.05,1,1
2017-06-28 09:00:00,-0.289836108078,-99,-4.05,1,1
2017-06-28 10:00:00,-0.249135687239,-99,-4.05,1,1
2017-06-28 11:00:00,-0.209707172929,-99,-4.05,1,1
2017-06-28 12:00:00,-0.190139090117,-99,-4.05,1,1
2017-06-28 13:00:00,-0.169965146234,-99,-4.05,1,1
2017-06-28 14:00:00,-0.139843730538,-99,-4.05,1,1
2017-06-28 15:00:00,-0.109908672172,-99,-4.05,1,1
2017-06-28 16:00:00,-0.0800103707266,-99,-4.05,1,1
2017-06-28 17:00:00,-0.0703905220923,-99,-4.05,1,1
2017-06-28 18:00:00,-0.0797700086066,-99,-4.05,1,1
2017-06-28 19:00:00,-0.0584597302947,-99,-4.05,1,1
2017-06-28 20:00:00,-0.00940416411518,-99,-4.05,1,1
2017-06-28 21:00:00,0.0205151196585,-99,-4.05,1,1
2017-06-28 22:00:00,-0.00848255552712,-99,-4.05,1,1
2017-06-28 23:00:00,-0.0472014465242,-99,-4.05,1,1
2017-06-29 00:00:00,-0.0761649983696,-99,-4.05,1,1
2017-06-29 01:00:00,-0.0961970878539,-99,-4.05,1,1
2017-06-29 02:00:00,-0.106122064517,-99,-4.05,1,1
2017-06-29 03:00:00,-0.0978810029566,-99,-4.05,1,1
2017-06-29 04:00:00,-0.0984559372509,-99,-4.05,1,1
2017-06-29 05:00:00,-0.118737192093,-99,-4.05,1,1
2017-06-29 06:00:00,-0.109707944695,-99,-4.05,1,1
2017-06-29 07:00:00,-0.0801558230098,-99,-4.05,1,1
2017-06-29 08:00:00,-0.080480112258,-99,-4.05,1,1
2017-06-29 09:00:00,-0.0700749781514,-99,-4.05,1,1
2017-06-29 10:00:00,-0.0601458108426,-99,-4.05,1,1
2017-06-29 11:00:00,-0.0500731820895,-99,-4.05,1,1
2017-06-29 12:00:00,-0.0602614656765,-99,-4.05,1,1
2017-06-29 13:00:00,-0.089802861795,-99,-4.05,1,1
2017-06-29 14:00:00,-0.128893664119,-99,-4.05,1,1
2017-06-29 15:00:00,-0.119471067798,-99,-4.05,1,1
2017-06-29 16:00:00,-0.100009648866,-99,-4.05,1,1
2017-06-29 17:00:00,-0.039294929406,-99,-4.05,1,1
2017-06-29 18:00:00,-0.0107844732915,-99,-4.05,1,1
2017-06-29 19:00:00,-0.0207845688779,-99,-4.05,1,1
2017-06-29 20:00:00,-0.0579041278333,-99,-4.05,1,1
2017-06-29 21:00:00,-0.0884631263082,-99,-4.05,1,1
2017-06-29 22:00:00,-0.108516543113,-99,-4.05,1,1
2017-06-29 23:00:00,-0.10920702098,-99,-4.05,1,1
2017-06-30 00:00:00,-0.109470116037,-99,-4.05,1,1
2017-06-30 01:00:00,-0.129313836767,-99,-4.05,1,1
2017-06-30 02:00:00,-0.129481554701,-99,-4.05,1,1
2017-06-30 03:00:00,-0.119820190043,-99,-4.05,1,1
2017-06-30 04:00:00,-0.0797484661759,-99,-4.05,1,1
2017-06-30 05:00:00,-0.0400905552753,-99,-4.05,1,1
2017-06-30 06:00:00,-0.020484279122,-99,-4.05,1,1
2017-06-30 07:00:00,-0.0394240779734,-99,-4.05,1,1
2017-06-30 08:00:00,-0.059110721557,-99,-4.05,1,1
2017-06-30 09:00:00,-0.0793694417669,-99,-4.05,1,1
2017-06-30 10:00:00,-0.0894871146465,-99,-4.05,1,1
2017-06-30 11:00:00,-0.0996141610676,-99,-4.05,1,1
2017-06-30 12:00:00,-0.109653381626,-99,-4.05,1,1
2017-06-30 13:00:00,-0.129536955949,-99,-4.05,1,1
2017-06-30 14:00:00,-0.109563363216,-99,-4.05,1,1
2017-06-30 15:00:00,-0.079834971232,-99,-4.05,1,1
2017-06-30 16:00:00,-0.0296764738145,-99,-4.05,1,1
2017-06-30 17:00:00,-0.0103305674602,-99,-4.05,1,1
2017-06-30 18:00:00,0.0201179773972,-99,-4.05,1,1
2017-06-30 19:00:00,0.0193573593666,-99,-4.05,1,1
2017-06-30 20:00:00,0.000211206072669,-99,-4.05,1,1
2017-06-30 21:00:00,-0.0285805417807,-99,-4.05,1,1
2017-06-30 22:00:00,-0.0485581788424,-99,-4.05,1,1
2017-06-30 23:00:00,-0.048963063596,-99,-4.05,1,1
2017-07-01 00:00:00,-0.0391434416358,-99,-4.05,1,1
2017-07-01 01:00:00,-0.0387437385418,-99,-4.05,1,1
2017-07-01 02:00:00,-0.0483099489893,-99,-4.05,1,1
2017-07-01 03:00:00,-0.038340350614,-99,-4.05,1,1
2017-07-01 04:00:00,0.00130795092378,-99,-4.05,1,1
2017-07-01 05:00:00,0.0317198865726,-99,-4.05,1,1
2017-07-01 06:00:00,0.0229108518196,-99,-4.05,1,1
2017-07-01 07:00:00,-0.00576626161187,-99,-4.05,1,1
2017-07-01 08:00:00,-0.0252667245882,-99,-4.05,1,1
2017-07-01 09:00:00,-0.0170367318113,-99,-4.05,1,1
2017-07-01 10:00:00,-0.00762149106764,-99,-4.05,1,1
2017-07-01 11:00:00,0.00121611979026,-99,-4.05,1,1
2017-07-01 12:00:00,-0.00927874766093,-99,-4.05,1,1
2017-07-01 13:00:00,-0.0092726622143,-99,-4.05,1,1
2017-07-01 14:00:00,-0.0191717212482,-99,-4.05,1,1
2017-07-01 15:00:00,-0.0292470176346,-99,-4.05,1,1
2017-07-01 16:00:00,-0.0294395003992,-99,-4.05,1,1
2017-07-01 17:00:00,-0.0198368705534,-99,-4.05,1,1
2017-07-01 18:00:00,0.0187567434288,-99,-4.05,1,1
2017-07-01 19:00:00,0.0595457074441,-99,-4.05,1,1
2017-07-01 20:00:00,0.09959426668,-99,-4.05,1,1
2017-07-01 21:00:00,0.0683501600681,-99,-4.05,1,1
2017-07-01 22:00:00,0.0113763788976,-99,-4.05,1,1
2017-07-01 23:00:00,-0.0384153001528,-99,-4.05,1,1
2017-07-02 00:00:00,-0.0585262320658,-99,-4.05,1,1
2017-07-02 01:00:00,-0.069597071505,-99,-4.05,1,1
2017-07-02 02:00:00,-0.0895324141254,-99,-4.05,1,1
2017-07-02 03:00:00,-0.119536813973,-99,-4.05,1,1
2017-07-02 04:00:00,-0.139881124977,-99,-4.05,1,1
2017-07-02 05:00:00,-0.139818703927,-99,-4.05,1,1
2017-07-02 06:00:00,-0.129996071369,-99,-4.05,1,1
2017-07-02 07:00:00,-0.120145106586,-99,-4.05,1,1
2017-07-02 08:00:00,-0.0999752767807,-99,-4.05,1,1
2017-07-02 09:00:00,-0.0502155241812,-99,-4.05,1,1
2017-07-02 10:00:00,0.0097647927378,-99,-4.05,1,1
2017-07-02 11:00:00,0.0495587754184,-99,-4.05,1,1
2017-07-02 12:00:00,0.0292830558147,-99,-4.05,1,1
2017-07-02 13:00:00,-0.0101149435299,-99,-4.05,1,1
2017-07-02 14:00:00,-0.0385765525852,-99,-4.05,1,1
2017-07-02 15:00:00,-0.0298786755009,-99,-4.05,1,1
2017-07-02 16:00:00,-0.0100850229589,-99,-4.05,1,1
2017-07-02 17:00:00,0.00968572750056,-99,-4.05,1,1
2017-07-02 18:00:00,-0.000750074226884,-99,-4.05,1,1
2017-07-02 19:00:00,-0.0300398329169,-99,-4.05,1,1
2017-07-02 20:00:00,-0.0603782756993,-99,-4.05,1,1
2017-07-02 21:00:00,-0.0597571806964,-99,-4.05,1,1
2017-07-02 22:00:00,-0.0397645596648,-99,-4.05,1,1
2017-07-02 23:00:00,-0.0404477798607,-99,-4.05,1,1
2017-07-03 00:00:00,-0.0703185489645,-99,-4.05,1,1
2017-07-03 01:00:00,-0.109678208495,-99,-4.05,1,1
2017-07-03 02:00:00,-0.130010424206,-99,-4.05,1,1
2017-07-03 03:00:00,-0.119838473342,-99,-4.05,1,1
2017-07-03 04:00:00,-0.110182028148,-99,-4.05,1,1
2017-07-03 05:00:00,-0.110423290037,-99,-4.05,1,1
2017-07-03 06:00:00,-0.130292305269,-99,-4.05,1,1
2017-07-03 07:00:00,-0.149842869647,-99,-4.05,1,1
2017-07-03 08:00:00,-0.169765642304,-99,-4.05,1,1
2017-07-03 09:00:00,-0.169652138034,-99,-4.05,1,1
2017-07-03 10:00:00,-0.149571501109,-99,-4.05,1,1
2017-07-03 11:00:00,-0.140122099033,-99,-4.05,1,1
2017-07-03 12:00:00,-0.129945263972,-99,-4.05,1,1
2017-07-03 13:00:00,-0.120067669514,-99,-4.05,1,1
2017-07-03 14:00:00,-0.0999414666358,-99,-4.05,1,1
2017-07-03 15:00:00,-0.0701139301574,-99,-4.05,1,1
2017-07-03 16:00:00,-0.0203805027402,-99,-4.05,1,1
2017-07-03 17:00:00,0.0192313708174,-99,-4.05,1,1
2017-07-03 18:00:00,0.059232627967,-99,-4.05,1,1
2017-07-03 19:00:00,0.0797345557884,-99,-4.05,1,1
2017-07-03 20:00:00,0.0486982280221,-99,-4.05,1,1
2017-07-03 21:00:00,-0.000147675642111,-99,-4.05,1,1
2017-07-03 22:00:00,-0.0486216490789,-99,-4.05,1,1
2017-07-03 23:00:00,-0.0793615640796,-99,-4.05,1,1
2017-07-04 00:00:00,-0.0896709841882,-99,-4.05,1,1
2017-07-04 01:00:00,-0.110014971149,-99,-4.05,1,1
2017-07-04 02:00:00,-0.119904075369,-99,-4.05,1,1
2017-07-04 03:00:00,-0.109803629921,-99,-4.05,1,1
2017-07-04 04:00:00,-0.110285626254,-99,-4.05,1,1
2017-07-04 05:00:00,-0.120261527554,-99,-4.05,1,1
2017-07-04 06:00:00,-0.139992313519,-99,-4.05,1,1
2017-07-04 07:00:00,-0.149752861251,-99,-4.05,1,1
2017-07-04 08:00:00,-0.149823814135,-99,-4.05,1,1
2017-07-04 09:00:00,-0.139770794402,-99,-4.05,1,1
2017-07-04 10:00:00,-0.130036932148,-99,-4.05,1,1
2017-07-04 11:00:00,-0.149729451946,-99,-4.05,1,1
2017-07-04 12:00:00,-0.149570574389,-99,-4.05,1,1
2017-07-04 13:00:00,-0.139741741284,-99,-4.05,1,1
2017-07-04 14:00:00,-0.110000215806,-99,-4.05,1,1
2017-07-04 15:00:00,-0.110371005987,-99,-4.05,1,1
2017-07-04 16:00:00,-0.130355348849,-99,-4.05,1,1
2017-07-04 17:00:00,-0.140091501258,-99,-4.05,1,1
2017-07-04 18:00:00,-0.149886718088,-99,-4.05,1,1
2017-07-04 19:00:00,-0.139653019916,-99,-4.05,1,1
2017-07-04 20:00:00,-0.14005083544,-99,-4.05,1,1
2017-07-04 21:00:00,-0.140130812421,-99,-4.05,1,1
2017-07-04 22:00:00,-0.16013238492,-99,-4.05,1,1
2017-07-04 23:00:00,-0.169887193121,-99,-4.05,1,1
2017-07-05 00:00:00,-0.179980421563,-99,-4.05,1,1
2017-07-05 01:00:00,-0.189905146107,-99,-4.05,1,1
2017-07-05 02:00:00,-0.210037654344,-99,-4.05,1,1
2017-07-05 03:00:00,-0.219943554686,-99,-4.05,1,1
2017-07-05 04:00:00,-0.19954484105,-99,-4.05,1,1
2017-07-05 05:00:00,-0.149720805166,-99,-4.05,1,1
2017-07-05 06:00:00,-0.120552216633,-99,-4.05,1,1
2017-07-05 07:00:00,-0.130318596478,-99,-4.05,1,1
2017-07-05 08:00:00,-0.160191670145,-99,-4.05,1,1
2017-07-05 09:00:00,-0.199722732359,-99,-4.05,1,1
2017-07-05 10:00:00,-0.199579067864,-99,-4.05,1,1
2017-07-05 11:00:00,-0.179513020365,-99,-4.05,1,1
